state_name,district_name,crop_year,season,crop,area,production
andhra pradesh,anantapur,2002,kharif,maize,3541.0,3431.0
andhra pradesh,anantapur,2002,kharif,moong(green gram),1150.0,174.0
andhra pradesh,anantapur,2002,kharif,onion,776.0,8432.0
andhra pradesh,anantapur,2002,kharif,other kharif pulses,490.0,47.0
andhra pradesh,anantapur,2002,kharif,ragi,5157.0,12140.0
andhra pradesh,anantapur,2002,kharif,rice,29066.0,66329.0
andhra pradesh,anantapur,2002,kharif,small millets,919.0,180.0
andhra pradesh,anantapur,2002,kharif,soyabean,51.0,0.0
andhra pradesh,anantapur,2002,kharif,sunflower,60319.0,22149.0
andhra pradesh,anantapur,2002,kharif,urad,32.0,2.0
andhra pradesh,anantapur,2002,rabi,bajra,129.0,39.0
andhra pradesh,anantapur,2002,rabi,dry chillies,83.0,161.0
andhra pradesh,anantapur,2002,rabi,gram,54264.0,20186.0
andhra pradesh,anantapur,2002,rabi,groundnut,17529.0,18651.0
andhra pradesh,anantapur,2002,rabi,horse-gram,1859.0,688.0
andhra pradesh,anantapur,2002,rabi,jowar,12676.0,11497.0
andhra pradesh,anantapur,2002,rabi,linseed,8.0,2.0
andhra pradesh,anantapur,2002,rabi,maize,1288.0,8933.0
andhra pradesh,anantapur,2002,rabi,moong(green gram),4.0,1.0
andhra pradesh,anantapur,2002,rabi,onion,401.0,7192.0
andhra pradesh,anantapur,2002,rabi,ragi,417.0,517.0
andhra pradesh,anantapur,2002,rabi,rice,10960.0,20462.0
andhra pradesh,anantapur,2002,rabi,safflower,2594.0,340.0
andhra pradesh,anantapur,2002,rabi,small millets,10.0,2.0
andhra pradesh,anantapur,2002,rabi,urad,408.0,236.0
andhra pradesh,anantapur,2002,rabi,wheat,362.0,333.0
andhra pradesh,anantapur,2002,whole year,arecanut,263.0,379.0
andhra pradesh,anantapur,2002,whole year,banana,19.0,1006.0
andhra pradesh,anantapur,2002,whole year,beans & mutter(vegetable),1.0,5.0
andhra pradesh,anantapur,2002,whole year,bhindi,126.0,938.0
andhra pradesh,anantapur,2002,whole year,brinjal,1026.0,10162.0
andhra pradesh,anantapur,2002,whole year,citrus fruit,788.0,4000.0
andhra pradesh,anantapur,2002,whole year,coconut,869.0,3691149.0
andhra pradesh,anantapur,2002,whole year,coriander,3914.0,481.0
andhra pradesh,anantapur,2002,whole year,cucumber,18.0,0.0
andhra pradesh,anantapur,2002,whole year,grapes,111.0,2075.0
andhra pradesh,anantapur,2002,whole year,mango,3968.0,26176.0
andhra pradesh,anantapur,2002,whole year,orange,13767.0,112541.0
andhra pradesh,anantapur,2002,whole year,other fibres,132.0,0.0
andhra pradesh,anantapur,2002,whole year,other fresh fruits,2418.0,1552.0
andhra pradesh,anantapur,2002,whole year,other vegetables,1767.0,0.0
andhra pradesh,anantapur,2002,whole year,papaya,1544.0,201409.0
andhra pradesh,anantapur,2002,whole year,pome fruit,1207.0,62789.0
andhra pradesh,anantapur,2002,whole year,potato,2.0,17.0
andhra pradesh,anantapur,2002,whole year,sugarcane,329.0,22481.0
andhra pradesh,anantapur,2002,whole year,sweet potato,50.0,540.0
andhra pradesh,anantapur,2002,whole year,tobacco,51.0,90.0
andhra pradesh,anantapur,2002,whole year,tomato,3356.0,16627.0
andhra pradesh,anantapur,2003,kharif,arhar/tur,41178.0,6959.0
andhra pradesh,anantapur,2003,kharif,bajra,2280.0,378.0
andhra pradesh,anantapur,2003,kharif,castor seed,1927.0,805.0
andhra pradesh,anantapur,2003,kharif,cotton(lint),4212.0,4262.0
andhra pradesh,anantapur,2003,kharif,dry chillies,2920.0,10702.0
andhra pradesh,anantapur,2003,kharif,groundnut,670935.0,187862.0
andhra pradesh,anantapur,2003,kharif,horse-gram,492.0,54.0
andhra pradesh,anantapur,2003,kharif,jowar,12487.0,30830.0
andhra pradesh,anantapur,2003,kharif,korra,1245.0,229.0
andhra pradesh,anantapur,2003,kharif,maize,6246.0,10718.0
andhra pradesh,anantapur,2003,kharif,moong(green gram),1216.0,662.0
andhra pradesh,anantapur,2003,kharif,onion,846.0,13250.0
andhra pradesh,anantapur,2003,kharif,other kharif pulses,340.0,15.0
andhra pradesh,anantapur,2003,kharif,ragi,3353.0,3547.0
andhra pradesh,anantapur,2003,kharif,rice,17515.0,44891.0
andhra pradesh,anantapur,2003,kharif,samai,245.0,83.0
andhra pradesh,anantapur,2003,kharif,small millets,1420.0,299.0
andhra pradesh,anantapur,2003,kharif,soyabean,16.0,18.0
andhra pradesh,anantapur,2003,kharif,sunflower,74525.0,29572.0
andhra pradesh,anantapur,2003,kharif,urad,82.0,51.0
andhra pradesh,anantapur,2003,rabi,bajra,113.0,19.0
andhra pradesh,anantapur,2003,rabi,dry chillies,91.0,190.0
andhra pradesh,anantapur,2003,rabi,gram,51461.0,15438.0
andhra pradesh,anantapur,2003,rabi,groundnut,15060.0,19819.0
andhra pradesh,anantapur,2003,rabi,horse-gram,1560.0,844.0
andhra pradesh,anantapur,2003,rabi,jowar,21391.0,19444.0
andhra pradesh,anantapur,2003,rabi,linseed,7.0,2.0
andhra pradesh,anantapur,2003,rabi,maize,1212.0,6787.0
andhra pradesh,anantapur,2003,rabi,moong(green gram),22.0,7.0
andhra pradesh,anantapur,2003,rabi,onion,535.0,11180.0
andhra pradesh,anantapur,2003,rabi,other  rabi pulses,17.0,3.0
andhra pradesh,anantapur,2003,rabi,ragi,614.0,986.0
andhra pradesh,anantapur,2003,rabi,rice,10826.0,25463.0
andhra pradesh,anantapur,2003,rabi,safflower,307.0,11.0
andhra pradesh,anantapur,2003,rabi,small millets,70.0,13.0
andhra pradesh,anantapur,2003,rabi,wheat,414.0,123.0
andhra pradesh,anantapur,2003,whole year,arecanut,266.0,189.0
andhra pradesh,anantapur,2003,whole year,banana,36.0,1302.0
andhra pradesh,anantapur,2003,whole year,bhindi,101.0,873.0
andhra pradesh,anantapur,2003,whole year,brinjal,1129.0,19414.0
andhra pradesh,anantapur,2003,whole year,citrus fruit,706.0,11959.0
andhra pradesh,anantapur,2003,whole year,coconut,839.0,3285828.0
andhra pradesh,anantapur,2003,whole year,coriander,5646.0,610.0
andhra pradesh,anantapur,2003,whole year,cucumber,51.0,0.0
andhra pradesh,anantapur,2003,whole year,grapes,118.0,2048.0
andhra pradesh,anantapur,2003,whole year,mango,3935.0,58337.0
andhra pradesh,anantapur,2003,whole year,orange,13441.0,224640.0
andhra pradesh,anantapur,2003,whole year,other fresh fruits,3241.0,3586.0
andhra pradesh,anantapur,2003,whole year,other vegetables,1783.0,0.0
andhra pradesh,anantapur,2003,whole year,papaya,1381.0,60038.0
andhra pradesh,anantapur,2003,whole year,pome fruit,1466.0,83767.0
andhra pradesh,anantapur,2003,whole year,sugarcane,454.0,32386.0
andhra pradesh,anantapur,2003,whole year,sweet potato,30.0,217.0
andhra pradesh,anantapur,2003,whole year,tobacco,20.0,25.0
andhra pradesh,anantapur,2003,whole year,tomato,2827.0,17509.0
andhra pradesh,anantapur,2004,kharif,arhar/tur,32752.0,7893.0
andhra pradesh,anantapur,2004,kharif,bajra,1021.0,403.0
andhra pradesh,anantapur,2004,kharif,castor seed,1578.0,923.0
andhra pradesh,anantapur,2004,kharif,cotton(lint),8933.0,7041.0
andhra pradesh,anantapur,2004,kharif,dry chillies,3402.0,11288.0
andhra pradesh,anantapur,2004,kharif,groundnut,857823.0,684543.0
andhra pradesh,anantapur,2004,kharif,horse-gram,421.0,121.0
andhra pradesh,anantapur,2004,kharif,jowar,4300.0,5693.0
andhra pradesh,anantapur,2004,kharif,maize,3495.0,10031.0
andhra pradesh,anantapur,2004,kharif,moong(green gram),1464.0,545.0
andhra pradesh,anantapur,2004,kharif,onion,1324.0,24824.0
andhra pradesh,anantapur,2004,kharif,other kharif pulses,1605.0,172.0
andhra pradesh,anantapur,2004,kharif,ragi,3166.0,5860.0
andhra pradesh,anantapur,2004,kharif,rice,24335.0,85051.0
andhra pradesh,anantapur,2004,kharif,small millets,661.0,307.0
andhra pradesh,anantapur,2004,kharif,soyabean,1131.0,691.0
andhra pradesh,anantapur,2004,kharif,sunflower,56819.0,34209.0
andhra pradesh,anantapur,2004,kharif,urad,76.0,37.0
andhra pradesh,anantapur,2004,rabi,bajra,62.0,24.0
andhra pradesh,anantapur,2004,rabi,dry chillies,155.0,754.0
andhra pradesh,anantapur,2004,rabi,gram,42106.0,9516.0
andhra pradesh,anantapur,2004,rabi,groundnut,14500.0,21736.0
andhra pradesh,anantapur,2004,rabi,horse-gram,226.0,30.0
andhra pradesh,anantapur,2004,rabi,jowar,11871.0,14269.0
andhra pradesh,anantapur,2004,rabi,linseed,34.0,4.0
andhra pradesh,anantapur,2004,rabi,maize,3572.0,25822.0
andhra pradesh,anantapur,2004,rabi,moong(green gram),3.0,1.0
andhra pradesh,anantapur,2004,rabi,onion,234.0,4830.0
andhra pradesh,anantapur,2004,rabi,ragi,397.0,897.0
andhra pradesh,anantapur,2004,rabi,rice,9240.0,21622.0
andhra pradesh,anantapur,2004,rabi,safflower,186.0,10.0
andhra pradesh,anantapur,2004,rabi,small millets,36.0,17.0
andhra pradesh,anantapur,2004,rabi,sunflower,27228.0,9530.0
andhra pradesh,anantapur,2004,rabi,wheat,393.0,88.0
andhra pradesh,anantapur,2004,whole year,banana,324.0,16897.0
andhra pradesh,anantapur,2004,whole year,coconut,837.0,6413350.0
andhra pradesh,anantapur,2004,whole year,coriander,2439.0,290.0
andhra pradesh,anantapur,2004,whole year,potato,2.0,20.0
andhra pradesh,anantapur,2004,whole year,sugarcane,400.0,34072.0
andhra pradesh,anantapur,2004,whole year,sweet potato,33.0,68.0
andhra pradesh,anantapur,2004,whole year,tobacco,49.0,53.0
andhra pradesh,anantapur,2004,whole year,turmeric,4.0,36.0
andhra pradesh,anantapur,2005,kharif,arhar/tur,35013.0,23704.0
andhra pradesh,anantapur,2005,kharif,bajra,993.0,1888.0
andhra pradesh,anantapur,2005,kharif,castor seed,2081.0,1521.0
andhra pradesh,anantapur,2005,kharif,cotton(lint),3295.0,3450.0
andhra pradesh,anantapur,2005,kharif,dry chillies,2178.0,6175.0
andhra pradesh,anantapur,2005,kharif,groundnut,877029.0,362213.0
andhra pradesh,anantapur,2005,kharif,horse-gram,410.0,107.0
andhra pradesh,anantapur,2005,kharif,jowar,3759.0,3879.0
andhra pradesh,anantapur,2005,kharif,maize,5958.0,21538.0
andhra pradesh,anantapur,2005,kharif,moong(green gram),1078.0,747.0
andhra pradesh,anantapur,2005,kharif,onion,985.0,17025.0
andhra pradesh,anantapur,2005,kharif,other kharif pulses,1429.0,301.0
andhra pradesh,anantapur,2005,kharif,ragi,2303.0,4394.0
andhra pradesh,anantapur,2005,kharif,rice,25008.0,69972.0
andhra pradesh,anantapur,2005,kharif,small millets,854.0,455.0
andhra pradesh,anantapur,2005,kharif,soyabean,421.0,232.0
andhra pradesh,anantapur,2005,kharif,urad,69.0,24.0
andhra pradesh,anantapur,2005,rabi,bajra,66.0,125.0
andhra pradesh,anantapur,2005,rabi,dry chillies,58.0,214.0
andhra pradesh,anantapur,2005,rabi,gram,49105.0,48172.0
andhra pradesh,anantapur,2005,rabi,groundnut,22006.0,29752.0
andhra pradesh,anantapur,2005,rabi,horse-gram,205.0,77.0
andhra pradesh,anantapur,2005,rabi,jowar,12931.0,9970.0
andhra pradesh,anantapur,2005,rabi,linseed,29.0,11.0
andhra pradesh,anantapur,2005,rabi,maize,1435.0,10721.0
andhra pradesh,anantapur,2005,rabi,moong(green gram),16.0,5.0
andhra pradesh,anantapur,2005,rabi,onion,381.0,9063.0
andhra pradesh,anantapur,2005,rabi,ragi,472.0,752.0
andhra pradesh,anantapur,2005,rabi,rice,23142.0,55587.0
andhra pradesh,anantapur,2005,rabi,safflower,162.0,33.0
andhra pradesh,anantapur,2005,rabi,urad,11.0,7.0
andhra pradesh,anantapur,2005,rabi,wheat,297.0,175.0
andhra pradesh,anantapur,2005,whole year,arecanut,268.0,214.0
andhra pradesh,anantapur,2005,whole year,banana,303.0,16231.0
andhra pradesh,anantapur,2005,whole year,coconut,836.0,3358992.0
andhra pradesh,anantapur,2005,whole year,coriander,2962.0,900.0
andhra pradesh,anantapur,2005,whole year,sugarcane,227.0,20612.0
andhra pradesh,anantapur,2005,whole year,sunflower,48677.0,8401.0
andhra pradesh,anantapur,2005,whole year,sweet potato,23.0,121.0
andhra pradesh,anantapur,2005,whole year,tobacco,1.0,1.0
andhra pradesh,anantapur,2005,whole year,turmeric,2.0,15.0
andhra pradesh,anantapur,2006,kharif,arhar/tur,26244.0,3543.0
andhra pradesh,anantapur,2006,kharif,bajra,620.0,189.0
andhra pradesh,anantapur,2006,kharif,castor seed,899.0,451.0
andhra pradesh,anantapur,2006,kharif,cotton(lint),1506.0,1940.0
andhra pradesh,anantapur,2006,kharif,dry chillies,1754.0,5658.0
andhra pradesh,anantapur,2006,kharif,groundnut,644007.0,43148.0
andhra pradesh,anantapur,2006,kharif,horse-gram,1021.0,182.0
andhra pradesh,anantapur,2006,kharif,jowar,18043.0,7813.0
andhra pradesh,anantapur,2006,kharif,maize,4877.0,20181.0
andhra pradesh,anantapur,2006,kharif,moong(green gram),788.0,98.0
andhra pradesh,anantapur,2006,kharif,onion,869.0,9423.0
andhra pradesh,anantapur,2006,kharif,other kharif pulses,742.0,135.0
andhra pradesh,anantapur,2006,kharif,ragi,2035.0,3696.0
andhra pradesh,anantapur,2006,kharif,rice,22349.0,67427.0
andhra pradesh,anantapur,2006,kharif,small millets,450.0,48.0
andhra pradesh,anantapur,2006,kharif,urad,69.0,26.0
andhra pradesh,anantapur,2006,rabi,bajra,141.0,43.0
andhra pradesh,anantapur,2006,rabi,dry chillies,10.0,37.0
andhra pradesh,anantapur,2006,rabi,gram,83533.0,30739.0
andhra pradesh,anantapur,2006,rabi,groundnut,18104.0,18991.0
andhra pradesh,anantapur,2006,rabi,horse-gram,1779.0,882.0
andhra pradesh,anantapur,2006,rabi,jowar,24944.0,15440.0
andhra pradesh,anantapur,2006,rabi,linseed,15.0,4.0
andhra pradesh,anantapur,2006,rabi,maize,3120.0,23640.0
andhra pradesh,anantapur,2006,rabi,moong(green gram),139.0,52.0
andhra pradesh,anantapur,2006,rabi,onion,167.0,4075.0
andhra pradesh,anantapur,2006,rabi,ragi,386.0,532.0
andhra pradesh,anantapur,2006,rabi,rice,10846.0,31974.0
andhra pradesh,anantapur,2006,rabi,safflower,72.0,28.0
andhra pradesh,anantapur,2006,rabi,urad,24.0,19.0
andhra pradesh,anantapur,2006,rabi,wheat,190.0,50.0
andhra pradesh,anantapur,2006,whole year,arecanut,217.0,150.0
andhra pradesh,anantapur,2006,whole year,banana,289.0,14141.0
andhra pradesh,anantapur,2006,whole year,coconut,790.0,6404076.0
andhra pradesh,anantapur,2006,whole year,coriander,1389.0,385.0
andhra pradesh,anantapur,2006,whole year,sugarcane,339.0,30937.0
andhra pradesh,anantapur,2006,whole year,sunflower,60751.0,23561.0
andhra pradesh,anantapur,2006,whole year,sweet potato,25.0,137.0
andhra pradesh,anantapur,2006,whole year,turmeric,1.0,8.0
andhra pradesh,anantapur,2007,kharif,arhar/tur,37000.0,17000.0
andhra pradesh,anantapur,2007,kharif,bajra,1000.0,3000.0
andhra pradesh,anantapur,2007,kharif,castor seed,2000.0,1000.0
andhra pradesh,anantapur,2007,kharif,cotton(lint),3000.0,2000.0
andhra pradesh,anantapur,2007,kharif,dry chillies,2000.0,9000.0
andhra pradesh,anantapur,2007,kharif,groundnut,876000.0,1102000.0
andhra pradesh,anantapur,2007,kharif,jowar,4000.0,3000.0
andhra pradesh,anantapur,2007,kharif,maize,7000.0,32000.0
andhra pradesh,anantapur,2007,kharif,moong(green gram),1000.0,729.0
andhra pradesh,anantapur,2007,kharif,onion,2000.0,38000.0
andhra pradesh,anantapur,2007,kharif,ragi,2000.0,4000.0
andhra pradesh,anantapur,2007,kharif,rice,30000.0,95000.0
andhra pradesh,anantapur,2007,kharif,sunflower,19000.0,10000.0
andhra pradesh,anantapur,2007,rabi,gram,75000.0,78000.0
andhra pradesh,anantapur,2007,rabi,groundnut,21000.0,28000.0
andhra pradesh,anantapur,2007,rabi,horse-gram,1000.0,729.0
andhra pradesh,anantapur,2007,rabi,jowar,12000.0,8000.0
andhra pradesh,anantapur,2007,rabi,maize,6000.0,48000.0
andhra pradesh,anantapur,2007,rabi,rice,14000.0,37000.0
andhra pradesh,anantapur,2007,rabi,sunflower,26000.0,20000.0
andhra pradesh,anantapur,2008,kharif,arhar/tur,34067.0,13150.0
andhra pradesh,anantapur,2008,kharif,bajra,743.0,1011.0
andhra pradesh,anantapur,2008,kharif,castor seed,886.0,668.0
andhra pradesh,anantapur,2008,kharif,cotton(lint),1611.0,1241.0
andhra pradesh,anantapur,2008,kharif,dry chillies,1574.0,5506.0
andhra pradesh,anantapur,2008,kharif,groundnut,853577.0,75115.0
andhra pradesh,anantapur,2008,kharif,horse-gram,295.0,165.0
andhra pradesh,anantapur,2008,kharif,jowar,1782.0,2204.0
andhra pradesh,anantapur,2008,kharif,maize,6041.0,20896.0
andhra pradesh,anantapur,2008,kharif,moong(green gram),629.0,245.0
andhra pradesh,anantapur,2008,kharif,onion,1376.0,23531.0
andhra pradesh,anantapur,2008,kharif,other kharif pulses,60.0,30.0
andhra pradesh,anantapur,2008,kharif,ragi,1460.0,3678.0
andhra pradesh,anantapur,2008,kharif,rice,30306.0,94615.0
andhra pradesh,anantapur,2008,kharif,small millets,112.0,88.0
andhra pradesh,anantapur,2008,kharif,soyabean,182.0,248.0
andhra pradesh,anantapur,2008,rabi,bajra,26.0,35.0
andhra pradesh,anantapur,2008,rabi,gram,73055.0,68379.0
andhra pradesh,anantapur,2008,rabi,groundnut,16879.0,24897.0
andhra pradesh,anantapur,2008,rabi,horse-gram,205.0,136.0
andhra pradesh,anantapur,2008,rabi,jowar,12501.0,6951.0
andhra pradesh,anantapur,2008,rabi,linseed,14.0,5.0
andhra pradesh,anantapur,2008,rabi,maize,3658.0,32300.0
andhra pradesh,anantapur,2008,rabi,onion,173.0,4129.0
andhra pradesh,anantapur,2008,rabi,ragi,336.0,630.0
andhra pradesh,anantapur,2008,rabi,rice,18416.0,49815.0
andhra pradesh,anantapur,2008,rabi,safflower,113.0,44.0
andhra pradesh,anantapur,2008,rabi,wheat,164.0,217.0
andhra pradesh,anantapur,2008,whole year,arecanut,325.0,232.0
andhra pradesh,anantapur,2008,whole year,banana,3603.0,160939.0
andhra pradesh,anantapur,2008,whole year,coconut,786.0,7141464.0
andhra pradesh,anantapur,2008,whole year,coriander,3766.0,1288.0
andhra pradesh,anantapur,2008,whole year,sugarcane,131.0,12305.0
andhra pradesh,anantapur,2008,whole year,sunflower,42268.0,26305.0
andhra pradesh,anantapur,2008,whole year,tobacco,99.0,158.0
andhra pradesh,anantapur,2008,whole year,turmeric,4.0,40.0
andhra pradesh,anantapur,2009,kharif,arhar/tur,20269.0,5919.0
andhra pradesh,anantapur,2009,kharif,bajra,1722.0,3167.0
andhra pradesh,anantapur,2009,kharif,castor seed,1332.0,663.0
andhra pradesh,anantapur,2009,kharif,cotton(lint),2063.0,1226.0
andhra pradesh,anantapur,2009,kharif,dry chillies,1604.0,4031.0
andhra pradesh,anantapur,2009,kharif,groundnut,510874.0,113925.0
andhra pradesh,anantapur,2009,kharif,horse-gram,5848.0,3982.0
andhra pradesh,anantapur,2009,kharif,jowar,41409.0,25881.0
andhra pradesh,anantapur,2009,kharif,maize,8852.0,43924.0
andhra pradesh,anantapur,2009,kharif,moong(green gram),448.0,115.0
andhra pradesh,anantapur,2009,kharif,onion,1663.0,29811.0
andhra pradesh,anantapur,2009,kharif,other kharif pulses,57.0,17.0
andhra pradesh,anantapur,2009,kharif,ragi,2420.0,3780.0
andhra pradesh,anantapur,2009,kharif,rice,32226.0,101512.0
andhra pradesh,anantapur,2009,kharif,small millets,1045.0,63.0
